company,rank,revenue,sector,city,state
"Rockwell Collins, Inc.",478,4665.00,Aerospace and Defense,Cedar Rapids,IA
Phillips-Van Heusen Corporation,479,4636.80,Apparel,New York,NY
"Graybar Electric Company, Inc.",480,4616.40,Wholesalers: Diversified,St. Louis,MO
El Paso Corporation,481,4616.00,Pipelines,Houston,TX
The J.M. Smucker Company,482,4605.30,Food Consumer Products,Orrville,OH
SCANA Corporation,483,4601.00,Utilities: Gas and Electric,Cayce,SC
Cognizant Technology Solutions Corporation,484,4592.40,Information Technology Services,Teaneck,NJ
Terex Corporation,485,4575.90,Construction and Farm Machinery,Westport,CT
"PulteGroup, Inc.",486,4569.30,Homebuilders,Bloomfield Hills,MI
Genzyme Corporation,487,4535.90,Pharmaceuticals,Cambridge,MA
SPX Corporation,460,4892.70,Industrial Machinery,Charlotte,NC
Erie Insurance Group,461,4890.00,Insurance: Property and Casualty (Stock),Erie,PA
"Bemis Company, Inc.",462,4890.00,"Packaging, Containers",Neenah,WI
Meritor Inc.,463,4882.00,Motor Vehicles and Parts,Troy,MI
"Dick&#8217;s Sporting Goods, Inc.",464,4871.50,Specialty Retailers: Other,Coraopolis,PA
General Cable Corporation,465,4864.90,"Electronics, Electrical Equip.",Highland Heights,KY
"Rockwell Automation, Inc.",466,4857.00,"Electronics, Electrical Equip.",Milwaukee,WI
United Stationers Inc.,467,4832.20,Wholesalers: Electronics and Office Equipment,Deerfield,IL
SanDisk Corporation,468,4826.80,Semiconductors and Other Electronic Components,Milpitas,CA
NCR Corporation,469,4819.00,"Computers, Office Equipment",Duluth,GA
The Washington Post Company,470,4817.10,Education,Washington,DC
"Insight Enterprises, Inc.",471,4809.90,Wholesalers: Electronics and Office Equipment,Tempe,AZ
Alliant Techsystems Inc.,472,4807.70,Aerospace and Defense,Minneapolis,MN
Atmos Energy Corporation,473,4789.70,Utilities: Gas and Electric,Dallas,TX
AbitibiBowater Inc.,474,4746.00,Forest and Paper Products,Greenville,SC
W.R. Berkley Corporation,475,4724.10,Insurance: Property and Casualty (Stock),Greenwich,CT
"Live Nation Entertainment, Inc.",444,5063.70,Entertainment,Beverly Hills,CA
Avaya Inc.,445,5060.00,Network and Other Communications Equipment,Basking Ridge,NJ
"Foot Locker, Inc.",446,5049.00,Specialty Retailers: Apparel,New York,NY
Laboratory Corporation of America Holdings,447,5003.90,Health Care: Pharmacy and Other Services,Burlington,NC
Owens Corning,448,4997.00,"Building Materials, Glass",Toledo,OH
Nash-Finch Company,449,4992.00,Wholesalers: Food and Grocery,Minneapolis,MN
"Telephone and Data Systems, Inc.",450,4986.80,Telecommunications,Chicago,IL
Polo Ralph Lauren Corporation,451,4978.90,Apparel,New York,NY
"Apollo Group, Inc.",452,4958.10,Education,Phoenix,AZ
"Big Lots, Inc.",453,4952.20,Specialty Retailers: Other,Columbus,OH
Con-way Inc.,454,4952.00,Transportation and Logistics,Ann Arbor,MI
"Kelly Services, Inc.",455,4950.30,Temporary Help,Troy,MI
Western &#038; Southern Mutual Holding Company,456,4921.10,"Insurance: Life, Health (Mutual)",Cincinnati,OH
"Allergan, Inc.",457,4919.40,Pharmaceuticals,Irvine,CA
"Harley-Davidson, Inc.",458,4907.90,Transportation Equipment,Milwaukee,WI
Northeast Utilities,459,4898.20,Utilities: Gas and Electric,Berlin,CT
"Avis Budget Group, Inc.",432,5185.00,"Automotive Retailing, Services",Parsippany,NJ
Momentive Specialty Chemicals Inc.,433,5174.00,Chemicals,Columbus,OH
SunGard Data Systems Inc.,434,5172.00,Financial Data Services,Wayne,PA
"Health Management Associates, Inc.",435,5169.00,Health Care: Medical Facilities,Naples,FL
"St. Jude Medical, Inc.",436,5164.80,Medical Products and Equipment,St. Paul,MN
"Ryder System, Inc.",437,5136.40,"Trucking, Truck Leasing",Miami,FL
Booz Allen Hamilton Holding Corp.,438,5122.60,Information Technology Services,McLean,VA
"EMCOR Group, Inc.",439,5121.30,"Engineering, Construction",Norwalk,CT
"CB Richard Ellis Group, Inc.",440,5119.20,Real estate,Los Angeles,CA
Spectra Energy Corp,441,5071.00,Pipelines,Houston,TX
"Starwood Hotels &#038; Resorts Worldwide, Inc.",441,5071.00,"Hotels, Casinos, Resorts",White Plains,NY
"WESCO International, Inc.",443,5063.90,Wholesalers: Diversified,Pittsburgh,PA
CONSOL Energy Inc.,428,5236.00,"Mining, Crude-Oil Production",Canonsburg,PA
Harris Corporation,429,5206.10,Network and Other Communications Equipment,Melbourne,FL
"Integrys Energy Group, Inc.",430,5203.20,Utilities: Gas and Electric,Chicago,IL
The Western Union Company,431,5192.70,Financial Data Services,Englewood,CO
"WellCare Health Plans, Inc.",420,5440.20,Health Care: Insurance and Managed Care,Tampa,FL
Pitney Bowes Inc.,421,5425.30,"Computers, Office Equipment",Stamford,CT
"CH2M HILL Companies, Ltd.",422,5422.80,"Engineering, Construction",Englewood,CO
The Lubrizol Corporation,423,5417.80,Chemicals,Wickliffe,OH
"O&#8217;Reilly Automotive, Inc.",424,5397.50,Specialty Retailers: Other,Springfield,MO
Auto-Owners Insurance Group,425,5395.80,Insurance: Property and Casualty (Mutual),Lansing,MI
"Fidelity National Information Services, Inc.",426,5331.00,Financial Data Services,Jacksonville,FL
"Mohawk Industries, Inc.",427,5319.10,zMiscellaneous,Calhoun,GA
UGI Corporation,407,5591.40,Energy,King of Prussia,PA
"Universal Health Services, Inc.",408,5572.30,Health Care: Medical Facilities,King of Prussia,PA
Precision Castparts Corp.,409,5539.60,Aerospace and Defense,Portland,OR
MasterCard Incorporated,410,5539.00,Financial Data Services,Purchase,NY
The Clorox Company,411,5534.00,Household and Personal Products,Oakland,CA
"Core-Mark Holding Company, Inc.",412,5510.30,Wholesalers: Food and Grocery,South San Francisco,CA
"Group 1 Automotive, Inc.",413,5509.20,"Automotive Retailing, Services",Houston,TX
Anixter International Inc.,414,5472.10,Wholesalers: Diversified,Glenview,IL
"Gannett Co., Inc.",415,5471.40,"Publishing, Printing",McLean,VA
Targa Resources Corporation,416,5469.20,Pipelines,Houston,TX
KeyCorp,417,5458.00,Commercial Banks,Cleveland,OH
Mylan Inc.,418,5450.50,Pharmaceuticals,Canonsburg,PA
"Agilent Technologies, Inc.",419,5444.00,"Scientific,Photographic and Control Equipment",Santa Clara,CA
"Gilead Sciences, Inc.",299,7949.40,Pharmaceuticals,Foster City,CA
Ball Corporation,300,7948.50,"Packaging, Containers",Broomfield,CO
Universal American Corp.,401,5687.20,Health Care: Insurance and Managed Care,Rye Brook,NY
The Hershey Company,402,5671.00,Food Consumer Products,Hershey,PA
BorgWarner Inc.,403,5652.80,Motor Vehicles and Parts,Auburn Hills,MI
"Dr Pepper Snapple Group, Inc.",404,5636.00,Beverages,Plano,TX
Pacific Life,405,5603.00,"Insurance: Life, Health (stock)",Newport Beach,CA
"NII Holdings, Inc.",406,5601.30,Telecommunications,Reston,VA
Aon Corporation,286,8512.00,Diversified Financials,Chicago,IL
"Micron Technology, Inc.",287,8482.00,Semiconductors and Other Electronic Components,Boise,ID
Stanley Black &#038; Decker,288,8409.60,"Home Equipment, Furnishings",New Britain,CT
Holly Corporation,289,8322.90,Petroleum Refining,Dallas,TX
"Reinsurance Group of America, Inc.",290,8261.70,"Insurance: Life, Health (stock)",Chesterfield,MO
Discover Financial Services,291,8241.20,Commercial Banks,Riverwoods,IL
Energy Future Holdings Corp.,292,8235.00,Energy,Dallas,TX
Regions Financial Corporation,293,8220.00,Commercial Banks,Birmingham,AL
"Kinder Morgan, Inc.",294,8190.60,Pipelines,Houston,TX
"Owens &#038; Minor, Inc.",295,8123.60,Wholesalers: Health Care,Mechanicsville,VA
"Republic Services, Inc.",296,8106.60,Waste Management,Phoenix,AZ
Visa Inc.,297,8065.00,Financial Data Services,San Francisco,CA
"Western Refining, Inc.",298,7965.10,Petroleum Refining,El Paso,TX
"NRG Energy, Inc.",276,8849.00,Energy,Princeton,NJ
Caesars Entertainment Corporation,277,8818.60,"Hotels, Casinos, Resorts",Las Vegas,NV
"The Great Atlantic &#038; Pacific Tea Company, Inc.",278,8813.60,Food and Drug Stores,Montvale,NJ
"CenterPoint Energy, Inc.",279,8785.00,Utilities: Gas and Electric,Houston,TX
PPL Corporation,280,8638.00,Utilities: Gas and Electric,Allentown,PA
Synnex Corporation,281,8617.10,Wholesalers: Electronics and Office Equipment,Fremont,CA
"BlackRock, Inc.",282,8612.00,Securities,New York,NY
DTE Energy Company,283,8557.00,Utilities: Gas and Electric,Detroit,MI
Reynolds American Inc.,284,8551.00,Tobacco,Winston-Salem,NC
"Assurant, Inc.",285,8527.70,Insurance: Property and Casualty (Stock),New York,NY
Huntsman Corporation,264,9302.00,Chemicals,Salt Lake City,UT
"C. H. Robinson Worldwide, Inc.",265,9274.30,Transportation and Logistics,Eden Prairie,MN
Tenet Healthcare Corporation,266,9233.00,Health Care: Medical Facilities,Dallas,TX
URS Corporation,267,9177.10,"Engineering, Construction",San Francisco,CA
"Principal Financial Group, Inc.",268,9158.60,"Insurance: Life, Health (stock)",Des Moines,IA
eBay Inc.,269,9156.30,Internet Services and Retailing,San Jose,CA
Icahn Enterprises L.P.,270,9119.00,Motor Vehicles and Parts,New York,NY
"Air Products &#038; Chemicals, Inc.",271,9026.00,Chemicals,Allentown,PA
Ashland Inc.,272,9012.00,Chemicals,Covington,KY
"Whole Foods Market, Inc.",273,9005.80,Food and Drug Stores,Austin,TX
Sempra Energy,274,9003.00,Utilities: Gas and Electric,San Diego,CA
"Automatic Data Processing, Inc.",275,8944.90,Diversified Outsourcing Services,Roseland,NJ
Western Digital Corporation,251,9850.00,Computer Peripherals,Lake Forest,CA
Oshkosh Corporation,252,9842.40,Motor Vehicles and Parts,Oshkosh,WI
State Street Corporation,253,9716.00,Commercial Banks,Boston,MA
"Nordstrom, Inc.",254,9700.00,General Merchandisers,Seattle,WA
"Liberty Global, Inc.",255,9667.70,Telecommunications,Englewood,CO
KKR &#038; Co. L.P.,256,9667.60,Securities,New York,NY
"The Williams Companies, Inc.",257,9616.00,Energy,Tulsa,OK
"Limited Brands, Inc.",258,9613.30,Specialty Retailers: Apparel,Columbus,OH
"Applied Materials, Inc.",259,9548.70,Semiconductors and Other Electronic Components,Santa Clara,CA
Newmont Mining Corporation,260,9540.00,"Mining, Crude-Oil Production",Greenwood Village,CO
Norfolk Southern Corporation,261,9516.00,Railroads,Norfolk,VA
GameStop Corp.,262,9473.70,Specialty Retailers: Other,Grapevine,TX
Chesapeake Energy Corporation,263,9366.00,"Mining, Crude-Oil Production",Oklahoma City,OK
Xcel Energy Inc.,237,10310.90,Utilities: Gas and Electric,Minneapolis,MN
PACCAR Inc,238,10292.90,Motor Vehicles and Parts,Bellevue,WA
Unum Group,239,10193.20,"Insurance: Life, Health (stock)",Chattanooga,TN
"Progress Energy, Inc.",240,10190.00,Utilities: Gas and Electric,Raleigh,NC
"Praxair, Inc.",241,10116.00,Chemicals,Danbury,CT
"KBR, Inc.",242,10099.00,"Engineering, Construction",Houston,TX
"Genworth Financial , Inc.",243,10089.00,"Insurance: Life, Health (stock)",Richmond,VA
"SunTrust Banks, Inc.",244,10071.70,Commercial Banks,Atlanta,GA
Guardian Life Ins. Co. of America,245,10050.50,"Insurance: Life, Health (Mutual)",New York,NY
"Ameriprise Financial, Inc.",246,10046.00,Diversified Financials,Minneapolis,MN
R.R. Donnelley &#038; Sons Company,247,10018.90,"Publishing, Printing",Chicago,IL
Parker-Hannifin Corporation,248,9993.20,Industrial Machinery,Cleveland,OH
"Peter Kiewit Sons&#8217;, Inc.",249,9938.00,"Engineering, Construction",Omaha,NE
Jacobs Engineering Group Inc.,250,9915.50,"Engineering, Construction",Pasadena,CA
Liberty Media Corporation,224,10982.00,Internet Services and Retailing,Englewood,CO
"Marsh &#038; McLennan Companies, Inc.",225,10931.00,Diversified Financials,New York,NY
"Avon Products, Inc.",226,10862.80,Household and Personal Products,New York,NY
Thermo Fisher Scientific Inc.,227,10788.70,"Scientific,Photographic and Control Equipment",Waltham,MA
"Penske Automotive Group, Inc.",228,10734.40,"Automotive Retailing, Services",Bloomfield Hills,MI
Starbucks Corporation,229,10707.40,Food Services,Seattle,WA
CSX Corporation,230,10636.00,Railroads,Jacksonville,FL
Devon Energy Corporation,231,10633.00,"Mining, Crude-Oil Production",Oklahoma City,OK
H.J. Heinz Company,232,10558.00,Food Consumer Products,Pittsburgh,PA
Textron Inc.,233,10525.00,Aerospace and Defense,Providence,RI
Monsanto Company,234,10502.00,Chemicals,St. Louis,MO
Lincoln National Corporation,235,10410.50,"Insurance: Life, Health (stock)",Radnor,PA
First Data Corporation,236,10380.40,Financial Data Services,Atlanta,GA
"Office Depot, Inc.",211,11633.10,Specialty Retailers: Other,Boca Raton,FL
"Coventry Health Care, Inc.",212,11587.90,Health Care: Insurance and Managed Care,Bethesda,MD
Entergy Corporation,213,11487.60,Utilities: Gas and Electric,New Orleans,LA
"Yum! Brands, Inc.",214,11343.00,Food Services,Louisville,KY
Genuine Parts Company,215,11207.60,Wholesalers: Diversified,Atlanta,GA
"Smithfield Foods, Inc.",216,11202.60,Food Production,Smithfield,VA
ITT Corporation,217,11155.00,Aerospace and Defense,White Plains,NY
"Land O&#8217;Lakes, Inc.",218,11146.40,Food Consumer Products,Arden Hills,MN
"SAIC, Inc.",219,11117.00,Information Technology Services,McLean,VA
BB&#038;T Corporation,220,11072.00,Commercial Banks,Winston-Salem,NC
"BJ&#8217;s Wholesale Club, Inc.",221,11024.80,Specialty Retailers: Other,Westborough,MA
Qualcomm Incorporated,222,10991.00,Network and Other Communications Equipment,San Diego,CA
Anadarko Petroleum Corporation,223,10984.00,"Mining, Crude-Oil Production",The Woodlands,TX
"Public Service Enterprise Group, Inc.",201,12195.00,Utilities: Gas and Electric,Newark,NJ
"National Oilwell Varco, Inc.",202,12156.00,"Oil and Gas Equipment, Services",Houston,TX
Dean Foods Company,203,12149.20,Food Consumer Products,Dallas,TX
Navistar International Corporation,204,12145.00,Motor Vehicles and Parts,Warrenville,IL
Southwest Airlines Co.,205,12104.00,Airlines,Dallas,TX
Apache Corporation,206,12092.00,"Mining, Crude-Oil Production",Houston,TX
Lear Corporation,207,11954.60,Motor Vehicles and Parts,Southfield,MI
"US Airways Group, Inc.",208,11908.00,Airlines,Tempe,AZ
Qwest Communications International Inc.,209,11730.00,Telecommunications,Denver,CO
"Marriott International, Inc.",210,11691.00,"Hotels, Casinos, Resorts",Bethesda,MD
"Delta Air Lines, Inc.",88,31755.00,Airlines,Atlanta,GA
The Allstate Corporation,89,31400.00,Insurance: Property and Casualty (Stock),Northbrook,IL
"HCA Holdings, Inc.",90,30683.00,Health Care: Medical Facilities,Nashville,TN
American Express Company,91,30242.00,Commercial Banks,New York,NY
Google Inc.,92,29321.00,Internet Services and Retailing,Mountain View,CA
"Tyson Foods, Inc.",93,28430.00,Food Production,Springdale,AR
Philip Morris International Inc.,94,27208.00,Tobacco,New York,NY
Time Warner Inc.,95,26888.00,Entertainment,New York,NY
Oracle Corporation,96,26820.00,Computer Software,Redwood City,CA
3M Company,97,26662.00,zMiscellaneous,St. Paul,MN
Deere &#038; Company,98,26004.60,Construction and Farm Machinery,Moline,IL
"Plains All American Pipeline, L.P.",99,25893.00,Pipelines,Houston,TX
Rite Aid Corporation,100,25669.10,Food and Drug Stores,Camp Hill,PA
"Johnson Controls, Inc.",76,34305.00,Motor Vehicles and Parts,Milwaukee,WI
Aetna Inc.,77,34246.00,Health Care: Insurance and Managed Care,Hartford,CT
Amazon.com Inc.,78,34204.00,Internet Services and Retailing,Seattle,WA
Humana Inc.,79,33868.20,Health Care: Insurance and Managed Care,Louisville,KY
"Enterprise Products Partners, L.P.",80,33739.30,Pipelines,Houston,TX
Honeywell International Inc.,81,33370.00,Aerospace and Defense,Morris Township,NJ
Liberty Mutual Holding Company Inc.,82,33193.00,Insurance: Property and Casualty (Stock),Boston,MA
News Corporation,83,32778.00,Entertainment,New York,NY
E.I. du Pont de Nemours and Company,84,32733.00,Chemicals,Wilmington,DE
Sprint Nextel Corporation,85,32563.00,Telecommunications,Overland Park,KS
General Dynamics Corporation,86,32466.00,Aerospace and Defense,Falls Church,VA
Teachers Insurance and Annuity Association College Retiremen,87,32224.90,"Insurance: Life, Health (Mutual)",New York,NY
The Walt Disney Company,65,38063.00,Entertainment,Burbank,CA
Comcast Corporation,66,37937.00,Telecommunications,Philadelphia,PA
Sysco Corporation,67,37243.50,Wholesalers: Food and Grocery,Houston,TX
"Sunoco, Inc.",68,35453.00,Petroleum Refining,Philadelphia,PA
Abbott Laboratories,69,35166.70,Pharmaceuticals,Abbott Park,IL
The Coca-Cola Company,70,35119.00,Beverages,Atlanta,GA
New York Life Insurance Company,71,34947.20,"Insurance: Life, Health (Mutual)",New York,NY
Northrop Grumman Corporation,72,34757.00,Aerospace and Defense,Los Angeles,CA
FedEx Corporation,73,34734.00,"Mail, Package, and Freight Delivery",Memphis,TN
Hess Corporation,74,34613.00,Petroleum Refining,New York,NY
Ingram Micro Inc.,75,34589.00,Wholesalers: Electronics and Office Equipment,Santa Ana,CA
Sears Holdings Corporation,57,43326.00,General Merchandisers,Hoffman Estates,IL
Caterpillar Inc.,58,42588.00,Construction and Farm Machinery,Peoria,IL
Chrysler Group LLC,59,41946.00,Motor Vehicles and Parts,Auburn Hills,MI
Safeway Inc.,60,41050.00,Food and Drug Stores,Pleasanton,CA
Supervalu Inc.,61,40597.00,Food and Drug Stores,Eden Prairie,MN
"Cisco Systems, Inc.",62,40040.00,Network and Other Communications Equipment,San Jose,CA
Morgan Stanley,63,39320.00,Commercial Banks,New York,NY
"Prudential Financial, Inc.",64,38414.00,"Insurance: Life, Health (stock)",Newark,NJ
Kraft Foods Inc.,49,49542.00,Food Consumer Products,Northfield,IL
"Lowe&#8217;s Companies, Inc.",50,48815.00,Specialty Retailers: Other,Mooresville,NC
INTL FCStone Inc.,51,46940.30,Diversified Financials,New York,NY
Lockheed Martin Corporation,52,46890.00,Aerospace and Defense,Bethesda,MD
"Merck &#038; Co., Inc.",53,45987.00,Pharmaceuticals,Whitehouse Station,NJ
"The Goldman Sachs Group, Inc.",54,45967.00,Commercial Banks,New York,NY
"Express Scripts, Inc.",55,44989.70,Health Care: Pharmacy and Other Services,St. Louis,MO
Intel Corporation,56,43623.00,Semiconductors and Other Electronic Components,Santa Clara,CA
"PepsiCo, Inc.",43,57838.00,Food Consumer Products,Purchase,NY
United Technologies Corporation,44,54326.00,Aerospace and Defense,Hartford,CT
The Dow Chemical Company,45,53674.00,Chemicals,Midland,MI
"MetLife, Inc.",46,52717.00,"Insurance: Life, Health (stock)",New York,NY
Best Buy Co. Inc.,47,49694.00,Specialty Retailers: Other,Richfield,MN
"United Parcel Service, Inc.",48,49545.00,"Mail, Package, and Freight Delivery",Atlanta,GA
Pfizer Inc.,31,67809.00,Pharmaceuticals,New York,NY
Walgreen Co.,32,67420.00,Food and Drug Stores,Deerfield,IL
Target Corporation,33,67390.00,General Merchandisers,Minneapolis,MN
"Medco Health Solutions, Inc.",34,65968.30,Health Care: Pharmacy and Other Services,Franklin Lakes,NJ
"Apple, Inc.",35,65225.00,"Computers, Office Equipment",Cupertino,CA
The Boeing Company,36,64306.00,Aerospace and Defense,Chicago,IL
State Farm Insurance Cos.,37,63176.70,Insurance: Property and Casualty (Mutual),Bloomington,IL
Microsoft Corporation,38,62484.00,Computer Software,Redmond,WA
Archer-Daniels-Midland Company,39,61682.00,Food Production,Decatur,IL
Johnson &#038; Johnson,40,61587.00,Pharmaceuticals,New Brunswick,NJ
Dell Inc.,41,61494.00,"Computers, Office Equipment",Round Rock,TX
"WellPoint, Inc.",42,58801.80,Health Care: Insurance and Managed Care,Indianapolis,IN
"American International Group,Inc.",17,104417.00,Insurance: Property and Casualty (Stock),New York,NY
International Business Machines Corporation,18,99870.00,Information Technology Services,Armonk,NY
"Cardinal Health, Inc.",19,98601.90,Wholesalers: Health Care,Dublin,OH
Freddie Mac,20,98368.00,Diversified Financials,McLean,VA
CVS Caremark Corporation,21,96413.00,Food and Drug Stores,Woonsocket,RI
UnitedHealth Group Incorporated,22,94155.00,Health Care: Insurance and Managed Care,Minnetonka,MN
Wells Fargo &#038; Company,23,93249.00,Commercial Banks,San Francisco,CA
Valero Energy Corporation,24,86034.00,Petroleum Refining,San Antonio,TX
The Kroger Company,25,82189.40,Food and Drug Stores,Cincinnati,OH
The Procter &#038; Gamble Company,26,79689.00,Household and Personal Products,Cincinnati,OH
AmerisourceBergen Corp.,27,77954.00,Wholesalers: Health Care,Chesterbrook,PA
Costco Wholesale Corporation,28,77946.00,Specialty Retailers: Other,Issaquah,WA
Marathon Oil Corporation,29,68413.00,Petroleum Refining,Houston,TX
"The Home Depot, Inc.",30,67997.00,Specialty Retailers: Other,Atlanta,GA
General Electric Company,6,151628.00,Diversified Financials,Fairfield,CT
Berkshire Hathaway Inc.,7,136185.00,Insurance: Property and Casualty (Stock),Omaha,NE
General Motors Corporation,8,135592.00,Motor Vehicles and Parts,Detroit,MI
Bank of America Corporation,9,134194.00,Commercial Banks,Charlotte,NC
Ford Motor Company,10,128954.00,Motor Vehicles and Parts,Dearborn,MI
Hewlett-Packard Company,11,126033.00,"Computers, Office Equipment",Palo Alto,CA
AT&#038;T Inc.,12,124629.00,Telecommunications,Dallas,TX
J.P. Morgan Chase &#038; Co.,13,115475.00,Commercial Banks,New York,NY
"Citigroup, Inc.",14,111055.00,Commercial Banks,New York,NY
McKesson Corporation,15,108702.00,Wholesalers: Health Care,San Francisco,CA
Verizon Communications Inc.,16,106565.00,Telecommunications,New York,NY
"Wal-Mart Stores, Inc.",1,421849.00,General Merchandisers,Bentonville,AR
Exxon Mobil Corporation,2,354674.00,Petroleum Refining,Irving,TX
Chevron Corporation,3,196337.00,Petroleum Refining,San Ramon,CA
ConocoPhillips,4,184966.00,Petroleum Refining,Houston,TX
Fannie Mae,5,153825.00,Diversified Financials,Washington,DC
