company,rank,revenue,sector,city,state
Albertsons,52,59924.6,Food & Drug Stores,Boise,ID
Centene,51,60116.0,Health Care,St. Louis,MO
Prudential Financial,50,62992.0,Financials,Newark,NJ
Archer Daniels Midland,49,64341.0,"Food, Beverages & Tobacco",Chicago,IL
PepsiCo,48,64661.0,"Food, Beverages & Tobacco",Purchase,NY
FedEx,47,65450.0,Transportation,Memphis,TN
United Technologies,46,66501.0,Aerospace & Defense,Farmington,CT
Procter &amp; Gamble,45,66832.0,Household Products,Cincinnati,OH
MetLife,44,67941.0,Financials,New York,NY
Intel,43,70848.0,Technology,Santa Clara,CA
Lowe&#8217;s,42,71309.0,Retailing,Mooresville,NC
United Parcel Service,41,71861.0,Transportation,Atlanta,GA
Freddie Mac,40,73598.0,Financials,McLean,VA
Target,39,75356.0,Retailing,Minneapolis,MN
IBM,38,79591.0,Technology,Armonk,NY
Johnson &amp; Johnson,37,81581.0,Health Care,New Brunswick,NJ
State Farm Insurance,36,81732.2,Financials,Bloomington,IL
DuPont de Nemours,35,85977.0,Chemicals,Wilmington,DE
Dell Technologies,34,90621.0,Technology,Round Rock,TX
Anthem,33,92105.0,Health Care,Indianapolis,IN
Comcast,32,94507.0,Telecommunications,Philadelphia,PA
Marathon Petroleum,31,97102.0,Energy,Findlay,OH
Citigroup,30,97120.0,Financials,New York,NY
Wells Fargo,29,101060.0,Financials,San Francisco,CA
Boeing,28,101127.0,Aerospace & Defense,Chicago,IL
Home Depot,27,108203.0,Retailing,Atlanta,GA
Microsoft,26,110360.0,Technology,Redmond,WA
Bank of America,25,110584.0,Financials,Charlotte,NC
Valero Energy,24,111407.0,Energy,San Antonio,TX
Phillips 66,23,114217.0,Energy,Houston,TX
Fannie Mae,22,120101.0,Financials,Washington,DC
General Electric,21,120268.0,Industrials,Boston,MA
Kroger,20,121162.0,Food & Drug Stores,Cincinnati,OH
Verizon Communications,19,130863.0,Telecommunications,New York,NY
JPMorgan Chase,18,131412.0,Financials,New York,NY
Walgreens Boots Alliance,17,131537.0,Food & Drug Stores,Deerfield,IL
Cardinal Health,16,136809.0,Health Care,Dublin,OH
Alphabet,15,136819.0,Technology,Mountain View,CA
General Motors,13,147049.0,Motor Vehicles & Parts,Detroit,MI
Ford Motor,12,160338.0,Motor Vehicles & Parts,Dearborn,MI
Chevron,11,166339.0,Energy,San Ramon,CA
AmerisourceBergen,10,167939.6,Health Care,Chesterbrook,PA
AT&amp;T,9,170756.0,Telecommunications,Dallas,TX
CVS Health,8,194579.0,Health Care,Woonsocket,RI
McKesson,7,208357.0,Health Care,Irving,TX
UnitedHealth Group,6,226247.0,Health Care,Minnetonka,MN
Amazon.com,5,232887.0,Retailing,Seattle,WA
Berkshire Hathaway,4,247837.0,Financials,Omaha,NE
Apple,3,265595.0,Technology,Cupertino,CA
Exxon Mobil,2,290212.0,Energy,Irving,TX
Walmart,1,514405.0,Retailing,Bentonville,AR
Costco Wholesale,14,141576.0,Retailing,Issaquah,WA
