0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"{'key': 'rank', 'value': '908'}","{'key': 'f500_revenues', 'value': '2340.5'}","{'key': 'revchange', 'value': '-2'}","{'key': 'f500_profits', 'value': '-67.6'}","{'key': 'prftchange', 'value': '-193.1'}","{'key': 'assets', 'value': '40366.8'}","{'key': 'f500_mktval', 'value': ''}","{'key': 'rankchange1000', 'value': '-28'}","{'key': 'f500_ employees', 'value': '1109'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Ohio National Mutual'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqcity', 'value': 'Cincinnati'}","{'key': 'hqstate', 'value': 'OH'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ohio National Mutual'}"
"{'key': 'rank', 'value': '949'}","{'key': 'f500_revenues', 'value': '2194.2'}","{'key': 'revchange', 'value': '-2.7'}","{'key': 'f500_profits', 'value': '337.1'}","{'key': 'prftchange', 'value': '-10.7'}","{'key': 'assets', 'value': '3516.4'}","{'key': 'f500_mktval', 'value': '7814.9'}","{'key': 'rankchange1000', 'value': '-30'}","{'key': 'f500_ employees', 'value': '7579'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Nordson'}","{'key': 'sector', 'value': 'Industrials'}","{'key': 'f500_industry', 'value': 'Industrial Machinery'}","{'key': 'hqcity', 'value': 'Westlake'}","{'key': 'hqstate', 'value': 'OH'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nordson'}"
"{'key': 'rank', 'value': '950'}","{'key': 'f500_revenues', 'value': '2190.3'}","{'key': 'revchange', 'value': '-4.3'}","{'key': 'f500_profits', 'value': '254.3'}","{'key': 'prftchange', 'value': '8.3'}","{'key': 'assets', 'value': '1885.1'}","{'key': 'f500_mktval', 'value': '4284.1'}","{'key': 'rankchange1000', 'value': '-45'}","{'key': 'f500_ employees', 'value': '2118'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'NewMarket'}","{'key': 'sector', 'value': 'Chemicals'}","{'key': 'f500_industry', 'value': 'Chemicals'}","{'key': 'hqcity', 'value': 'Richmond'}","{'key': 'hqstate', 'value': 'VA'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NewMarket'}"
"{'key': 'rank', 'value': '839'}","{'key': 'f500_revenues', 'value': '2698'}","{'key': 'revchange', 'value': '-0.6'}","{'key': 'f500_profits', 'value': '604'}","{'key': 'prftchange', 'value': '-5.5'}","{'key': 'assets', 'value': '4450'}","{'key': 'f500_mktval', 'value': '3818.5'}","{'key': 'rankchange1000', 'value': '-22'}","{'key': 'f500_ employees', 'value': '3700'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Allison Transmission Holdings'}","{'key': 'sector', 'value': 'Motor Vehicles & Parts'}","{'key': 'f500_industry', 'value': 'Motor Vehicles & Parts'}","{'key': 'hqcity', 'value': 'Indianapolis'}","{'key': 'hqstate', 'value': 'IN'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Allison Transmission Holdings'}"
"{'key': 'rank', 'value': '874'}","{'key': 'f500_revenues', 'value': '2491.8'}","{'key': 'revchange', 'value': '-3.6'}","{'key': 'f500_profits', 'value': '-377'}","{'key': 'prftchange', 'value': '-334.3'}","{'key': 'assets', 'value': '3406.8'}","{'key': 'f500_mktval', 'value': '1640.2'}","{'key': 'rankchange1000', 'value': '-34'}","{'key': 'f500_ employees', 'value': '7000'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Belden'}","{'key': 'sector', 'value': 'Industrials'}","{'key': 'f500_industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqcity', 'value': 'St. Louis'}","{'key': 'hqstate', 'value': 'MO'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Belden'}"
"{'key': 'rank', 'value': '892'}","{'key': 'f500_revenues', 'value': '2403.7'}","{'key': 'revchange', 'value': '0.9'}","{'key': 'f500_profits', 'value': '-12.3'}","{'key': 'prftchange', 'value': '-194.6'}","{'key': 'assets', 'value': '1347.1'}","{'key': 'f500_mktval', 'value': '263.8'}","{'key': 'rankchange1000', 'value': '-9'}","{'key': 'f500_ employees', 'value': '8040'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'REV Group'}","{'key': 'sector', 'value': 'Motor Vehicles & Parts'}","{'key': 'f500_industry', 'value': 'Motor Vehicles & Parts'}","{'key': 'hqcity', 'value': 'Milwaukee'}","{'key': 'hqstate', 'value': 'WI'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'REV Group'}"
"{'key': 'rank', 'value': '961'}","{'key': 'f500_revenues', 'value': '2123'}","{'key': 'revchange', 'value': '6.6'}","{'key': 'f500_profits', 'value': '214'}","{'key': 'prftchange', 'value': '0.9'}","{'key': 'assets', 'value': '8394'}","{'key': 'f500_mktval', 'value': '4288.9'}","{'key': 'rankchange1000', 'value': '31'}","{'key': 'f500_ employees', 'value': '2949'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Portland General Electric'}","{'key': 'sector', 'value': 'Energy'}","{'key': 'f500_industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqcity', 'value': 'Portland'}","{'key': 'hqstate', 'value': 'OR'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Portland General Electric'}"
"{'key': 'rank', 'value': '898'}","{'key': 'f500_revenues', 'value': '2380'}","{'key': 'revchange', 'value': '26.4'}","{'key': 'f500_profits', 'value': '578.3'}","{'key': 'prftchange', 'value': '18.6'}","{'key': 'assets', 'value': '32686.5'}","{'key': 'f500_mktval', 'value': '3038.6'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'f500_ employees', 'value': '1900'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'SLM'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Diversified Financials'}","{'key': 'hqcity', 'value': 'Newark'}","{'key': 'hqstate', 'value': 'DE'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'SLM'}"
"{'key': 'rank', 'value': '928'}","{'key': 'f500_revenues', 'value': '2273.7'}","{'key': 'revchange', 'value': '1.5'}","{'key': 'f500_profits', 'value': '128.5'}","{'key': 'prftchange', 'value': '-35.8'}","{'key': 'assets', 'value': '2480'}","{'key': 'f500_mktval', 'value': '1232.3'}","{'key': 'rankchange1000', 'value': '-7'}","{'key': 'f500_ employees', 'value': '4000'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Wolverine World Wide'}","{'key': 'sector', 'value': 'Apparel'}","{'key': 'f500_industry', 'value': 'Apparel'}","{'key': 'hqcity', 'value': 'Rockford'}","{'key': 'hqstate', 'value': 'MI'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Wolverine World Wide'}"
"{'key': 'rank', 'value': '933'}","{'key': 'f500_revenues', 'value': '2239.6'}","{'key': 'revchange', 'value': '-5.8'}","{'key': 'f500_profits', 'value': '15.7'}","{'key': 'prftchange', 'value': '-93.6'}","{'key': 'assets', 'value': '7653.5'}","{'key': 'f500_mktval', 'value': '2830.9'}","{'key': 'rankchange1000', 'value': '-48'}","{'key': 'f500_ employees', 'value': '4000'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Affiliated Managers Group'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Securities'}","{'key': 'hqcity', 'value': 'West Palm Beach'}","{'key': 'hqstate', 'value': 'FL'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Affiliated Managers Group'}"
"{'key': 'rank', 'value': '938'}","{'key': 'f500_revenues', 'value': '2222.1'}","{'key': 'revchange', 'value': '5.8'}","{'key': 'f500_profits', 'value': '59.1'}","{'key': 'prftchange', 'value': '74.2'}","{'key': 'assets', 'value': '4067.6'}","{'key': 'f500_mktval', 'value': '1699.7'}","{'key': 'rankchange1000', 'value': '21'}","{'key': 'f500_ employees', 'value': '6000'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Summit Materials'}","{'key': 'sector', 'value': 'Materials'}","{'key': 'f500_industry', 'value': 'Building Materials, Glass'}","{'key': 'hqcity', 'value': 'Denver'}","{'key': 'hqstate', 'value': 'CO'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'yes'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Summit Materials'}"
"{'key': 'rank', 'value': '962'}","{'key': 'f500_revenues', 'value': '2122'}","{'key': 'revchange', 'value': '95.7'}","{'key': 'f500_profits', 'value': '179'}","{'key': 'prftchange', 'value': '-15.1'}","{'key': 'assets', 'value': '6972'}","{'key': 'f500_mktval', 'value': '1071.6'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'f500_ employees', 'value': '7465'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Gray Television'}","{'key': 'sector', 'value': 'Media'}","{'key': 'f500_industry', 'value': 'Entertainment'}","{'key': 'hqcity', 'value': 'Atlanta'}","{'key': 'hqstate', 'value': 'GA'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Gray Television'}"
"{'key': 'rank', 'value': '948'}","{'key': 'f500_revenues', 'value': '2197.1'}","{'key': 'revchange', 'value': '-24.5'}","{'key': 'f500_profits', 'value': '61.4'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '1680.5'}","{'key': 'f500_mktval', 'value': '196.1'}","{'key': 'rankchange1000', 'value': '-167'}","{'key': 'f500_ employees', 'value': '13850'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Genesco'}","{'key': 'sector', 'value': 'Retailing'}","{'key': 'f500_industry', 'value': 'Specialty Retailers: Apparel'}","{'key': 'hqcity', 'value': 'Nashville'}","{'key': 'hqstate', 'value': 'TN'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Genesco'}"
"{'key': 'rank', 'value': '968'}","{'key': 'f500_revenues', 'value': '2072.6'}","{'key': 'revchange', 'value': '9.3'}","{'key': 'f500_profits', 'value': '197.2'}","{'key': 'prftchange', 'value': '9.7'}","{'key': 'assets', 'value': '2771.5'}","{'key': 'f500_mktval', 'value': '5529.7'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'f500_ employees', 'value': '7230'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Bruker'}","{'key': 'sector', 'value': 'Technology'}","{'key': 'f500_industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqcity', 'value': 'Billerica'}","{'key': 'hqstate', 'value': 'MA'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Bruker'}"
"{'key': 'rank', 'value': '993'}","{'key': 'f500_revenues', 'value': '2015.5'}","{'key': 'revchange', 'value': '10.6'}","{'key': 'f500_profits', 'value': '203.3'}","{'key': 'prftchange', 'value': '-12.2'}","{'key': 'assets', 'value': '1744.4'}","{'key': 'f500_mktval', 'value': '11845.9'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'f500_ employees', 'value': '14952'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Rollins'}","{'key': 'sector', 'value': 'Business Services'}","{'key': 'f500_industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqcity', 'value': 'Atlanta'}","{'key': 'hqstate', 'value': 'GA'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Rollins'}"
"{'key': 'rank', 'value': '838'}","{'key': 'f500_revenues', 'value': '2701.1'}","{'key': 'revchange', 'value': '4.8'}","{'key': 'f500_profits', 'value': '970.4'}","{'key': 'prftchange', 'value': '47.6'}","{'key': 'assets', 'value': '21172.8'}","{'key': 'f500_mktval', 'value': '22954.8'}","{'key': 'rankchange1000', 'value': '4'}","{'key': 'f500_ employees', 'value': '2700'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Equity Residential'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Real estate'}","{'key': 'hqcity', 'value': 'Chicago'}","{'key': 'hqstate', 'value': 'IL'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Equity Residential'}"
"{'key': 'rank', 'value': '864'}","{'key': 'f500_revenues', 'value': '2567.2'}","{'key': 'revchange', 'value': '7.8'}","{'key': 'f500_profits', 'value': '160.5'}","{'key': 'prftchange', 'value': '25.3'}","{'key': 'assets', 'value': '1569.3'}","{'key': 'f500_mktval', 'value': '1311.2'}","{'key': 'rankchange1000', 'value': '20'}","{'key': 'f500_ employees', 'value': '8000'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'MillerKnoll'}","{'key': 'sector', 'value': 'Household Products'}","{'key': 'f500_industry', 'value': 'Home Equipment, Furnishings'}","{'key': 'hqcity', 'value': 'Zeeland'}","{'key': 'hqstate', 'value': 'MI'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'jobgrowth', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'MillerKnoll'}"
"{'key': 'rank', 'value': '895'}","{'key': 'f500_revenues', 'value': '2387.8'}","{'key': 'revchange', 'value': '3'}","{'key': 'f500_profits', 'value': '148.3'}","{'key': 'prftchange', 'value': '83.8'}","{'key': 'assets', 'value': '26860.6'}","{'key': 'f500_mktval', 'value': ''}","{'key': 'rankchange1000', 'value': '5'}","{'key': 'f500_ employees', 'value': '772'}","{'key': 'rankchange', 'value': ''}","{'key': 'name', 'value': 'Knights of Columbus'}","{'key': 'sector', 'value': 'Financials'}","{'key': 'f500_industry', 'value': 'Insurance: Life, Health (Mutual)'}","{'key': 'hqcity', 'value': 'New Haven'}","{'key': 'hqstate', 'value': 'CT'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': ''}","{'key': 'profitable', 'value': 'yes'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'jobgrowth', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Knights of Columbus'}"
