0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"{'key': 'rank', 'value': '979'}","{'key': 'revenues', 'value': '1925.00'}","{'key': 'revchange', 'value': '9'}","{'key': 'profits', 'value': '91.6'}","{'key': 'prftchange', 'value': '6.3'}","{'key': 'assets', 'value': '1470.90'}","{'key': 'mktval', 'value': '1874.60'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'employees', 'value': '2096'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Chemicals'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqcity', 'value': 'Northfield'}","{'key': 'hqstate', 'value': 'IL'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Stepan'}"
"{'key': 'rank', 'value': '978'}","{'key': 'revenues', 'value': '1927.00'}","{'key': 'revchange', 'value': '30.6'}","{'key': 'profits', 'value': '76'}","{'key': 'prftchange', 'value': '-9.5'}","{'key': 'assets', 'value': '61162.00'}","{'key': 'mktval', 'value': '4806.00'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'employees', 'value': '1228'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Financials'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqcity', 'value': 'Greenwich'}","{'key': 'hqstate', 'value': 'CT'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Interactive Brokers Group'}"
"{'key': 'rank', 'value': '977'}","{'key': 'revenues', 'value': '1930.30'}","{'key': 'revchange', 'value': '-5.3'}","{'key': 'profits', 'value': '-54.2'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '1610.00'}","{'key': 'mktval', 'value': '303.1'}","{'key': 'rankchange1000', 'value': '-51'}","{'key': 'employees', 'value': '3891'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Energy'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqcity', 'value': 'Overland Park'}","{'key': 'hqstate', 'value': 'KS'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ferrellgas Partners'}"
"{'key': 'rank', 'value': '976'}","{'key': 'revenues', 'value': '1931.90'}","{'key': 'revchange', 'value': '-7'}","{'key': 'profits', 'value': '-35.2'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '2026.00'}","{'key': 'mktval', 'value': '899.4'}","{'key': 'rankchange1000', 'value': '-61'}","{'key': 'employees', 'value': '8700'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Aerospace & Defense'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqcity', 'value': 'Chantilly'}","{'key': 'hqstate', 'value': 'VA'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'yes'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Engility Holdings'}"
"{'key': 'rank', 'value': '975'}","{'key': 'revenues', 'value': '1932.60'}","{'key': 'revchange', 'value': '18.8'}","{'key': 'profits', 'value': '121.8'}","{'key': 'prftchange', 'value': '231.2'}","{'key': 'assets', 'value': '3787.30'}","{'key': 'mktval', 'value': '3341.90'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'employees', 'value': '6000'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Materials'}","{'key': 'industry', 'value': 'Building Materials, Glass'}","{'key': 'hqcity', 'value': 'Denver'}","{'key': 'hqstate', 'value': 'CO'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'yes'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Summit Materials'}"
"{'key': 'rank', 'value': '974'}","{'key': 'revenues', 'value': '1933.00'}","{'key': 'revchange', 'value': '39'}","{'key': 'profits', 'value': '-149.1'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '3397.90'}","{'key': 'mktval', 'value': '28904.10'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'employees', 'value': '6222'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Technology'}","{'key': 'industry', 'value': 'Computer Software'}","{'key': 'hqcity', 'value': 'Santa Clara'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ServiceNow'}"
"{'key': 'rank', 'value': '973'}","{'key': 'revenues', 'value': '1933.80'}","{'key': 'revchange', 'value': '13.4'}","{'key': 'profits', 'value': '441.2'}","{'key': 'prftchange', 'value': '265.8'}","{'key': 'assets', 'value': '5118.50'}","{'key': 'mktval', 'value': '10440.60'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'employees', 'value': '5100'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Business Services'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqcity', 'value': 'Chicago'}","{'key': 'hqstate', 'value': 'IL'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'TransUnion'}"
"{'key': 'rank', 'value': '972'}","{'key': 'revenues', 'value': '1934.10'}","{'key': 'revchange', 'value': '2.4'}","{'key': 'profits', 'value': '-18.2'}","{'key': 'prftchange', 'value': '-183.2'}","{'key': 'assets', 'value': '746.5'}","{'key': 'mktval', 'value': '559.2'}","{'key': 'rankchange1000', 'value': '-4'}","{'key': 'employees', 'value': '8200'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Retailing'}","{'key': 'industry', 'value': 'Specialty Retailers: Apparel'}","{'key': 'hqcity', 'value': 'Indianapolis'}","{'key': 'hqstate', 'value': 'IN'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Finish Line'}"
"{'key': 'rank', 'value': '971'}","{'key': 'revenues', 'value': '1939.40'}","{'key': 'revchange', 'value': '-0.5'}","{'key': 'profits', 'value': '-151'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '5931.90'}","{'key': 'mktval', 'value': '4625.80'}","{'key': 'rankchange1000', 'value': '-18'}","{'key': 'employees', 'value': '11600'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Technology'}","{'key': 'industry', 'value': 'Computer Software'}","{'key': 'hqcity', 'value': 'Burlington'}","{'key': 'hqstate', 'value': 'MA'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nuance Communications'}"
"{'key': 'rank', 'value': '970'}","{'key': 'revenues', 'value': '1943.00'}","{'key': 'revchange', 'value': '7'}","{'key': 'profits', 'value': '204.1'}","{'key': 'prftchange', 'value': '0.5'}","{'key': 'assets', 'value': '2418.70'}","{'key': 'mktval', 'value': '10414.60'}","{'key': 'rankchange1000', 'value': '22'}","{'key': 'employees', 'value': '7214'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Technology'}","{'key': 'industry', 'value': 'Computer Software'}","{'key': 'hqcity', 'value': 'San Jose'}","{'key': 'hqstate', 'value': 'CA'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'yes'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cadence Design Systems'}"
"{'key': 'rank', 'value': '969'}","{'key': 'revenues', 'value': '1943.10'}","{'key': 'revchange', 'value': '13.2'}","{'key': 'profits', 'value': '12.6'}","{'key': 'prftchange', 'value': '694.1'}","{'key': 'assets', 'value': '838.1'}","{'key': 'mktval', 'value': '773.5'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'employees', 'value': '2453'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Transportation'}","{'key': 'industry', 'value': 'Transportation and Logistics'}","{'key': 'hqcity', 'value': 'Chicago'}","{'key': 'hqstate', 'value': 'IL'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Echo Global Logistics'}"
"{'key': 'rank', 'value': '968'}","{'key': 'revenues', 'value': '1948.80'}","{'key': 'revchange', 'value': '25.2'}","{'key': 'profits', 'value': '131.7'}","{'key': 'prftchange', 'value': '37.9'}","{'key': 'assets', 'value': '2799.10'}","{'key': 'mktval', 'value': '1353.20'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'employees', 'value': '6620'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Household Products'}","{'key': 'industry', 'value': 'Home Equipment, Furnishings'}","{'key': 'hqcity', 'value': 'Lake Zurich'}","{'key': 'hqstate', 'value': 'IL'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ACCO Brands'}"
"{'key': 'rank', 'value': '967'}","{'key': 'revenues', 'value': '1951.50'}","{'key': 'revchange', 'value': '-2.2'}","{'key': 'profits', 'value': '46.4'}","{'key': 'prftchange', 'value': ''}","{'key': 'assets', 'value': '2689.00'}","{'key': 'mktval', 'value': '2090.60'}","{'key': 'rankchange1000', 'value': '-28'}","{'key': 'employees', 'value': '7000'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Industrials'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqcity', 'value': 'Charlotte'}","{'key': 'hqstate', 'value': 'NC'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'SPX FLOW'}"
"{'key': 'rank', 'value': '966'}","{'key': 'revenues', 'value': '1951.90'}","{'key': 'revchange', 'value': '7.8'}","{'key': 'profits', 'value': '226.8'}","{'key': 'prftchange', 'value': '65.1'}","{'key': 'assets', 'value': '2906.20'}","{'key': 'mktval', 'value': '3534.70'}","{'key': 'rankchange1000', 'value': '28'}","{'key': 'employees', 'value': '11000'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Hotels, Restaurants & Leisure'}","{'key': 'industry', 'value': 'Hotels, Casinos, Resorts'}","{'key': 'hqcity', 'value': 'Orlando'}","{'key': 'hqstate', 'value': 'FL'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Marriott Vacations Worldwide'}"
"{'key': 'rank', 'value': '965'}","{'key': 'revenues', 'value': '1955.70'}","{'key': 'revchange', 'value': '-2.5'}","{'key': 'profits', 'value': '48.7'}","{'key': 'prftchange', 'value': '-12.3'}","{'key': 'assets', 'value': '1405.90'}","{'key': 'mktval', 'value': '1042.10'}","{'key': 'rankchange1000', 'value': '-30'}","{'key': 'employees', 'value': '5960'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Financials'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqcity', 'value': 'Houston'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Stewart Information Services'}"
"{'key': 'rank', 'value': '964'}","{'key': 'revenues', 'value': '1960.40'}","{'key': 'revchange', 'value': '12.4'}","{'key': 'profits', 'value': '97.5'}","{'key': 'prftchange', 'value': '-9.1'}","{'key': 'assets', 'value': '2932.50'}","{'key': 'mktval', 'value': '1512.10'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'employees', 'value': '1931'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Chemicals'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqcity', 'value': 'Houston'}","{'key': 'hqstate', 'value': 'TX'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Kraton'}"
"{'key': 'rank', 'value': '963'}","{'key': 'revenues', 'value': '1962.00'}","{'key': 'revchange', 'value': '16'}","{'key': 'profits', 'value': '72.1'}","{'key': 'prftchange', 'value': '27.3'}","{'key': 'assets', 'value': '1864.80'}","{'key': 'mktval', 'value': '887.7'}","{'key': 'rankchange1000', 'value': ''}","{'key': 'employees', 'value': '1238'}","{'key': 'rankchange', 'value': ''}","{'key': 'sector', 'value': 'Engineering & Construction'}","{'key': 'industry', 'value': 'Homebuilders'}","{'key': 'hqcity', 'value': 'Columbus'}","{'key': 'hqstate', 'value': 'OH'}","{'key': 'rankgain', 'value': ''}","{'key': 'rankdrop', 'value': ''}","{'key': 'newcomer', 'value': 'no'}","{'key': 'ceofounder', 'value': 'no'}","{'key': 'ceowoman', 'value': 'no'}","{'key': 'global500-y-n', 'value': 'no'}","{'key': 'best-companies-y-n', 'value': 'no'}","{'key': 'worlds-most-admired-companies-y-n', 'value': 'no'}","{'key': 'change-the-world-y-n', 'value': 'no'}","{'key': '100-fastest-growing-companies-y-n', 'value': 'no'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'M/I Homes'}"
