0,1,2,3,4,5
"{'key': 'rank', 'value': '448'}","{'key': 'revenues', 'value': '5389.10'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Chicago'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Wm. Wrigley Jr. Company'}"
"{'key': 'rank', 'value': '449'}","{'key': 'revenues', 'value': '5383.00'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'URS Corporation'}"
"{'key': 'rank', 'value': '450'}","{'key': 'revenues', 'value': '5344.60'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'Milwaukee'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Rockwell Automation Inc.'}"
"{'key': 'rank', 'value': '451'}","{'key': 'revenues', 'value': '5328.60'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqCity', 'value': 'Auburn Hills'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'BorgWarner, Inc.'}"
"{'key': 'rank', 'value': '452'}","{'key': 'revenues', 'value': '5325.00'}","{'key': 'industry', 'value': 'Insurance: Life, Health (stock)'}","{'key': 'hqCity', 'value': 'Newport Beach'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pacific Life'}"
"{'key': 'rank', 'value': '453'}","{'key': 'revenues', 'value': '5297.90'}","{'key': 'industry', 'value': 'Food and Drug Stores'}","{'key': 'hqCity', 'value': 'Walnut Creek'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Longs Drug Stores Corporation'}"
"{'key': 'rank', 'value': '440'}","{'key': 'revenues', 'value': '5461.00'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqCity', 'value': 'Bethesda'}","{'key': 'hqState', 'value': 'MD'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Host Hotels & Resorts, Inc.'}"
"{'key': 'rank', 'value': '441'}","{'key': 'revenues', 'value': '5452.50'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'Pittsburgh'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Allegheny Technologies Inc.'}"
"{'key': 'rank', 'value': '442'}","{'key': 'revenues', 'value': '5437.00'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Foot Locker, Inc.'}"
"{'key': 'rank', 'value': '443'}","{'key': 'revenues', 'value': '5420.00'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqCity', 'value': 'Santa Clara'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Agilent Technologies, Inc.'}"
"{'key': 'rank', 'value': '444'}","{'key': 'revenues', 'value': '5414.10'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'Portland'}","{'key': 'hqState', 'value': 'OR'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Precision Castparts Corporation'}"
"{'key': 'rank', 'value': '445'}","{'key': 'revenues', 'value': '5413.50'}","{'key': 'industry', 'value': 'Forest and Paper Products'}","{'key': 'hqCity', 'value': 'Boise'}","{'key': 'hqState', 'value': 'ID'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Boise Cascade Holdings, L.L.C.'}"
"{'key': 'rank', 'value': '426'}","{'key': 'revenues', 'value': '5723.70'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Baton Rouge'}","{'key': 'hqState', 'value': 'LA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Shaw Group, Inc.'}"
"{'key': 'rank', 'value': '427'}","{'key': 'revenues', 'value': '5688.00'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Boise'}","{'key': 'hqState', 'value': 'ID'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Micron Technology, Inc.'}"
"{'key': 'rank', 'value': '428'}","{'key': 'revenues', 'value': '5682.40'}","{'key': 'industry', 'value': 'Temporary Help'}","{'key': 'hqCity', 'value': 'Troy'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Kelly Services, Inc.'}"
"{'key': 'rank', 'value': '429'}","{'key': 'revenues', 'value': '5652.50'}","{'key': 'industry', 'value': 'Information Technology Services'}","{'key': 'hqCity', 'value': 'Blue Bell'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Unisys Corporation'}"
"{'key': 'rank', 'value': '430'}","{'key': 'revenues', 'value': '5645.00'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Denver'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Newmont Mining Corporation'}"
"{'key': 'rank', 'value': '431'}","{'key': 'revenues', 'value': '5604.00'}","{'key': 'industry', 'value': 'Building Materials, Glass'}","{'key': 'hqCity', 'value': 'Toledo'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Owens Corning'}"
"{'key': 'rank', 'value': '432'}","{'key': 'revenues', 'value': '5599.20'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'St. Louis'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Peabody Energy Corporation'}"
"{'key': 'rank', 'value': '433'}","{'key': 'revenues', 'value': '5553.60'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Greenwich'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'W.R. Berkley Corporation'}"
"{'key': 'rank', 'value': '434'}","{'key': 'revenues', 'value': '5544.40'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Blockbuster Inc.'}"
"{'key': 'rank', 'value': '435'}","{'key': 'revenues', 'value': '5524.00'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Jacksonville'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Fidelity National Financial, Inc.'}"
"{'key': 'rank', 'value': '436'}","{'key': 'revenues', 'value': '5513.00'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Fort Worth'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'XTO Energy, Inc.'}"
"{'key': 'rank', 'value': '437'}","{'key': 'revenues', 'value': '5476.90'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'King of Prussia'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'UGI Corporation'}"
"{'key': 'rank', 'value': '438'}","{'key': 'revenues', 'value': '5469.60'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'St. Paul'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ecolab Inc.'}"
"{'key': 'rank', 'value': '439'}","{'key': 'revenues', 'value': '5468.00'}","{'key': 'industry', 'value': 'Computer Peripherals'}","{'key': 'hqCity', 'value': 'Lake Forest'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Western Digital Corporation'}"
"{'key': 'rank', 'value': '412'}","{'key': 'revenues', 'value': '5975.20'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Pleasanton'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ross Stores, Inc.'}"
"{'key': 'rank', 'value': '413'}","{'key': 'revenues', 'value': '5970.10'}","{'key': 'industry', 'value': 'Toys, Sporting Goods'}","{'key': 'hqCity', 'value': 'El Segundo'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mattel, Inc.'}"
"{'key': 'rank', 'value': '414'}","{'key': 'revenues', 'value': '5967.00'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqCity', 'value': 'Parsippany'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Realogy Corporation'}"
"{'key': 'rank', 'value': '415'}","{'key': 'revenues', 'value': '5925.00'}","{'key': 'industry', 'value': 'Food Services'}","{'key': 'hqCity', 'value': 'Orlando'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Darden Restaurants, Inc.'}"
"{'key': 'rank', 'value': '416'}","{'key': 'revenues', 'value': '5898.40'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Atmos Energy Corporation'}"
"{'key': 'rank', 'value': '417'}","{'key': 'revenues', 'value': '5860.00'}","{'key': 'industry', 'value': 'Network and Other Communications Equipment'}","{'key': 'hqCity', 'value': 'Corning'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Corning Inc.'}"
"{'key': 'rank', 'value': '418'}","{'key': 'revenues', 'value': '5852.90'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Glenview'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Anixter International Inc.'}"
"{'key': 'rank', 'value': '419'}","{'key': 'revenues', 'value': '5823.50'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Berlin'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Northeast Utilities'}"
"{'key': 'rank', 'value': '420'}","{'key': 'revenues', 'value': '5810.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hexion Specialty Chemicals, Inc.'}"
"{'key': 'rank', 'value': '421'}","{'key': 'revenues', 'value': '5775.90'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Asbury Automotive Group, Inc.'}"
"{'key': 'rank', 'value': '422'}","{'key': 'revenues', 'value': '5773.70'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Plymouth'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Mosaic Company'}"
"{'key': 'rank', 'value': '423'}","{'key': 'revenues', 'value': '5772.50'}","{'key': 'industry', 'value': 'Information Technology Services'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Affiliated Computer Services, Inc.'}"
"{'key': 'rank', 'value': '424'}","{'key': 'revenues', 'value': '5770.90'}","{'key': 'industry', 'value': 'Transportation Equipment'}","{'key': 'hqCity', 'value': 'Lake Forest'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Brunswick Corporation'}"
"{'key': 'rank', 'value': '425'}","{'key': 'revenues', 'value': '5745.20'}","{'key': 'industry', 'value': 'Commercial Banks'}","{'key': 'hqCity', 'value': 'Milwaukee'}","{'key': 'hqState', 'value': 'WI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Marshall & Ilsley Corporation'}"
"{'key': 'rank', 'value': '401'}","{'key': 'revenues', 'value': '6107.90'}","{'key': 'industry', 'value': 'Medical Products and Equipment'}","{'key': 'hqCity', 'value': 'Kalamazoo'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Stryker Corporation'}"
"{'key': 'rank', 'value': '402'}","{'key': 'revenues', 'value': '6063.00'}","{'key': 'industry', 'value': 'Securities'}","{'key': 'hqCity', 'value': 'San Francisco'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Charles Schwab Corporation'}"
"{'key': 'rank', 'value': '403'}","{'key': 'revenues', 'value': '6039.00'}","{'key': 'industry', 'value': 'Energy'}","{'key': 'hqCity', 'value': 'Princeton'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'NRG Energy, Inc.'}"
"{'key': 'rank', 'value': '404'}","{'key': 'revenues', 'value': '6036.40'}","{'key': 'industry', 'value': 'Real estate'}","{'key': 'hqCity', 'value': 'Los Angeles'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'CB Richard Ellis Group, Inc.'}"
"{'key': 'rank', 'value': '405'}","{'key': 'revenues', 'value': '6015.10'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Sanford'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Pantry, Inc.'}"
"{'key': 'rank', 'value': '406'}","{'key': 'revenues', 'value': '6013.00'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Sunnyvale'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Advanced Micro Devices, Inc.'}"
"{'key': 'rank', 'value': '407'}","{'key': 'revenues', 'value': '6006.20'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Norwalk'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Emcor Group, Inc.'}"
"{'key': 'rank', 'value': '408'}","{'key': 'revenues', 'value': '6003.50'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Pittsburgh'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'WESCO International, Inc.'}"
"{'key': 'rank', 'value': '409'}","{'key': 'revenues', 'value': '6002.00'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'St. Louis'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Charter Communications, Inc.'}"
"{'key': 'rank', 'value': '410'}","{'key': 'revenues', 'value': '6001.30'}","{'key': 'industry', 'value': 'Wholesalers: Health Care'}","{'key': 'hqCity', 'value': 'Melville'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Henry Schein, Inc.'}"
"{'key': 'rank', 'value': '411'}","{'key': 'revenues', 'value': '5986.00'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqCity', 'value': 'Parsippany'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Avis Budget Group, Inc.'}"
"{'key': 'rank', 'value': '291'}","{'key': 'revenues', 'value': '9005.00'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Natick'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""BJ's Wholesale Club, Inc.""}"
"{'key': 'rank', 'value': '292'}","{'key': 'revenues', 'value': '9003.30'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'Englewood'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Liberty Global, Inc.'}"
"{'key': 'rank', 'value': '293'}","{'key': 'revenues', 'value': '9001.60'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Pittsburgh'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'H.J. Heinz Company'}"
"{'key': 'rank', 'value': '294'}","{'key': 'revenues', 'value': '8924.90'}","{'key': 'industry', 'value': 'Food Consumer Products'}","{'key': 'hqCity', 'value': 'Arden Hills'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': ""Land O'Lakes, Inc.""}"
"{'key': 'rank', 'value': '295'}","{'key': 'revenues', 'value': '8911.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Philadelphia'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Rohm and Haas Company'}"
"{'key': 'rank', 'value': '296'}","{'key': 'revenues', 'value': '8909.00'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqCity', 'value': 'Minneapolis'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Ameriprise Financial, Inc.'}"
"{'key': 'rank', 'value': '297'}","{'key': 'revenues', 'value': '8871.00'}","{'key': 'industry', 'value': 'Network and Other Communications Equipment'}","{'key': 'hqCity', 'value': 'San Diego'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Qualcomm, Inc.'}"
"{'key': 'rank', 'value': '298'}","{'key': 'revenues', 'value': '8849.10'}","{'key': 'industry', 'value': 'Automotive Retailing, Services'}","{'key': 'hqCity', 'value': 'Charlotte'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Sonic Automotive, Inc.'}"
"{'key': 'rank', 'value': '299'}","{'key': 'revenues', 'value': '8828.00'}","{'key': 'industry', 'value': 'General Merchandisers'}","{'key': 'hqCity', 'value': 'Seattle'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Nordstrom, Inc.'}"
"{'key': 'rank', 'value': '300'}","{'key': 'revenues', 'value': '8811.30'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'Little Rock'}","{'key': 'hqState', 'value': 'AR'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ALLTEL Corporation'}"
"{'key': 'rank', 'value': '278'}","{'key': 'revenues', 'value': '9402.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Danbury'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Praxair, Inc.'}"
"{'key': 'rank', 'value': '279'}","{'key': 'revenues', 'value': '9366.40'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Washington'}","{'key': 'hqState', 'value': 'DC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pepco Holdings, Inc.'}"
"{'key': 'rank', 'value': '280'}","{'key': 'revenues', 'value': '9358.00'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Dallas'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Tenet Healthcare Corporation'}"
"{'key': 'rank', 'value': '281'}","{'key': 'revenues', 'value': '9318.70'}","{'key': 'industry', 'value': 'Payroll Services'}","{'key': 'hqCity', 'value': 'Roseland'}","{'key': 'hqState', 'value': 'NJ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Automatic Data Processing, Inc.'}"
"{'key': 'rank', 'value': '282'}","{'key': 'revenues', 'value': '9263.10'}","{'key': 'industry', 'value': 'Homebuilders'}","{'key': 'hqCity', 'value': 'Bloomfield Hills'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pulte Homes, Inc.'}"
"{'key': 'rank', 'value': '283'}","{'key': 'revenues', 'value': '9216.00'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqCity', 'value': 'Toledo'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Dana Holding Corporation'}"
"{'key': 'rank', 'value': '284'}","{'key': 'revenues', 'value': '9194.00'}","{'key': 'industry', 'value': 'Engineering, Construction'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'KBR, Inc.'}"
"{'key': 'rank', 'value': '285'}","{'key': 'revenues', 'value': '9181.10'}","{'key': 'industry', 'value': 'Industrial and Farm Equipment'}","{'key': 'hqCity', 'value': 'White Plains'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ITT Corporation'}"
"{'key': 'rank', 'value': '286'}","{'key': 'revenues', 'value': '9171.10'}","{'key': 'industry', 'value': 'Diversified Financials'}","{'key': 'hqCity', 'value': 'Reston'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'SLM Corporation'}"
"{'key': 'rank', 'value': '287'}","{'key': 'revenues', 'value': '9137.70'}","{'key': 'industry', 'value': 'Industrial and Farm Equipment'}","{'key': 'hqCity', 'value': 'Westport'}","{'key': 'hqState', 'value': 'CT'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Terex Corporation'}"
"{'key': 'rank', 'value': '288'}","{'key': 'revenues', 'value': '9082.00'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Naperville'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'OfficeMax Incorporated'}"
"{'key': 'rank', 'value': '289'}","{'key': 'revenues', 'value': '9041.00'}","{'key': 'industry', 'value': 'Information Technology Services'}","{'key': 'hqCity', 'value': 'San Diego'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'SAIC, Inc.'}"
