0,1,2,3,4,5
"{'key': 'rank', 'value': '906'}","{'key': 'revenues', 'value': '1972.10'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Key Energy Services, Inc.'}"
"{'key': 'rank', 'value': '907'}","{'key': 'revenues', 'value': '1970.80'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'Monterey'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Century Aluminum Company'}"
"{'key': 'rank', 'value': '908'}","{'key': 'revenues', 'value': '1970.30'}","{'key': 'industry', 'value': 'Mining, Crude-Oil Production'}","{'key': 'hqCity', 'value': 'Denver'}","{'key': 'hqState', 'value': 'CO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cimarex Energy Co.'}"
"{'key': 'rank', 'value': '909'}","{'key': 'revenues', 'value': '1958.90'}","{'key': 'industry', 'value': 'Telecommunications'}","{'key': 'hqCity', 'value': 'San Diego'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Leap Wireless International, Inc.'}"
"{'key': 'rank', 'value': '910'}","{'key': 'revenues', 'value': '1954.70'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'Fort Smith'}","{'key': 'hqState', 'value': 'AR'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Baldor Electric Company'}"
"{'key': 'rank', 'value': '911'}","{'key': 'revenues', 'value': '1948.30'}","{'key': 'industry', 'value': 'Transportation Equipment'}","{'key': 'hqCity', 'value': 'Medina'}","{'key': 'hqState', 'value': 'MN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Polaris Industries Inc.'}"
"{'key': 'rank', 'value': '912'}","{'key': 'revenues', 'value': '1947.30'}","{'key': 'industry', 'value': 'Health Care: Pharmacy and Other Services'}","{'key': 'hqCity', 'value': 'Louisville'}","{'key': 'hqState', 'value': 'KY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'PharMerica Corporation'}"
"{'key': 'rank', 'value': '913'}","{'key': 'revenues', 'value': '1938.60'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Total System Services, Inc.'}"
"{'key': 'rank', 'value': '914'}","{'key': 'revenues', 'value': '1937.30'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqCity', 'value': 'Chicago'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'LKQ Corporation'}"
"{'key': 'rank', 'value': '915'}","{'key': 'revenues', 'value': '1935.70'}","{'key': 'industry', 'value': 'Financial Data Services'}","{'key': 'hqCity', 'value': 'Atlanta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Equifax Inc.'}"
"{'key': 'rank', 'value': '916'}","{'key': 'revenues', 'value': '1928.10'}","{'key': 'industry', 'value': 'Health Care: Medical Facilities'}","{'key': 'hqCity', 'value': 'Brentwood'}","{'key': 'hqState', 'value': 'TN'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Brookdale Senior Living Inc.'}"
"{'key': 'rank', 'value': '917'}","{'key': 'revenues', 'value': '1927.80'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Philadelphia'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Pep Boys - Manny, Moe & Jack'}"
"{'key': 'rank', 'value': '918'}","{'key': 'revenues', 'value': '1909.60'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'Liberty Lake'}","{'key': 'hqState', 'value': 'WA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Itron, Inc.'}"
"{'key': 'rank', 'value': '919'}","{'key': 'revenues', 'value': '1907.30'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqCity', 'value': 'Omaha'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Valmont Industries, Inc.'}"
"{'key': 'rank', 'value': '920'}","{'key': 'revenues', 'value': '1906.20'}","{'key': 'industry', 'value': 'Publishing, Printing'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'M & F Worldwide Corp.'}"
"{'key': 'rank', 'value': '921'}","{'key': 'revenues', 'value': '1902.70'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'East Aurora'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Moog Inc.'}"
"{'key': 'rank', 'value': '922'}","{'key': 'revenues', 'value': '1901.10'}","{'key': 'industry', 'value': 'Specialty Retailers'}","{'key': 'hqCity', 'value': 'Hudson'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Jo-Ann Stores, Inc.'}"
"{'key': 'rank', 'value': '923'}","{'key': 'revenues', 'value': '1900.50'}","{'key': 'industry', 'value': 'Publishing, Printing'}","{'key': 'hqCity', 'value': 'Sacramento'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The McClatchy Company'}"
"{'key': 'rank', 'value': '924'}","{'key': 'revenues', 'value': '1898.30'}","{'key': 'industry', 'value': 'Insurance: Property and Casualty (Stock)'}","{'key': 'hqCity', 'value': 'Glen Allen'}","{'key': 'hqState', 'value': 'VA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Markel Corporation'}"
"{'key': 'rank', 'value': '925'}","{'key': 'revenues', 'value': '1898.10'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Complete Production Services, Inc.'}"
"{'key': 'rank', 'value': '926'}","{'key': 'revenues', 'value': '1896.70'}","{'key': 'industry', 'value': 'Pipelines'}","{'key': 'hqCity', 'value': 'Breinigsville'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Buckeye GP Holdings, L.P.'}"
"{'key': 'rank', 'value': '927'}","{'key': 'revenues', 'value': '1893.00'}","{'key': 'industry', 'value': 'Aerospace and Defense'}","{'key': 'hqCity', 'value': 'Thousand Oaks'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Teledyne Technologies Incorporated'}"
"{'key': 'rank', 'value': '928'}","{'key': 'revenues', 'value': '1885.90'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Santa Clara'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'National Semiconductor Corporation'}"
"{'key': 'rank', 'value': '880'}","{'key': 'revenues', 'value': '2089.50'}","{'key': 'industry', 'value': 'Wholesalers: Diversified'}","{'key': 'hqCity', 'value': 'Cleveland'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Applied Industrial Technologies, Inc.'}"
"{'key': 'rank', 'value': '881'}","{'key': 'revenues', 'value': '2089.10'}","{'key': 'industry', 'value': 'Utilities: Gas and Electric'}","{'key': 'hqCity', 'value': 'Charlotte'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Piedmont Natural Gas Company, Inc.'}"
"{'key': 'rank', 'value': '882'}","{'key': 'revenues', 'value': '2087.70'}","{'key': 'industry', 'value': 'Transportation and Logistics'}","{'key': 'hqCity', 'value': 'Concord'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Pacer International, Inc.'}"
"{'key': 'rank', 'value': '883'}","{'key': 'revenues', 'value': '2078.10'}","{'key': 'industry', 'value': 'Homebuilders'}","{'key': 'hqCity', 'value': 'Atlanta'}","{'key': 'hqState', 'value': 'GA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Beazer Homes USA, Inc.'}"
"{'key': 'rank', 'value': '884'}","{'key': 'revenues', 'value': '2071.70'}","{'key': 'industry', 'value': 'Packaging, Containers'}","{'key': 'hqCity', 'value': 'Crystal Lake'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'AptarGroup, Inc.'}"
"{'key': 'rank', 'value': '885'}","{'key': 'revenues', 'value': '2066.30'}","{'key': 'industry', 'value': 'Diversified Outsourcing Services'}","{'key': 'hqCity', 'value': 'Rochester'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Paychex Inc.'}"
"{'key': 'rank', 'value': '886'}","{'key': 'revenues', 'value': '2054.80'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Phoenix'}","{'key': 'hqState', 'value': 'AZ'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ON Semiconductor Corporation'}"
"{'key': 'rank', 'value': '887'}","{'key': 'revenues', 'value': '2052.80'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'Sunnyvale'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Maxim Integrated Products, Inc.'}"
"{'key': 'rank', 'value': '888'}","{'key': 'revenues', 'value': '2049.80'}","{'key': 'industry', 'value': 'Entertainment'}","{'key': 'hqCity', 'value': 'New York'}","{'key': 'hqState', 'value': 'NY'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Univision Communications Inc.'}"
"{'key': 'rank', 'value': '889'}","{'key': 'revenues', 'value': '2049.20'}","{'key': 'industry', 'value': 'Trucking, Truck Leasing'}","{'key': 'hqCity', 'value': 'Reno'}","{'key': 'hqState', 'value': 'NV'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Amerco'}"
"{'key': 'rank', 'value': '890'}","{'key': 'revenues', 'value': '2042.40'}","{'key': 'industry', 'value': 'Metals'}","{'key': 'hqCity', 'value': 'Wyomissing'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Carpenter Technology Corporation'}"
"{'key': 'rank', 'value': '891'}","{'key': 'revenues', 'value': '2036.50'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Tulsa'}","{'key': 'hqState', 'value': 'OK'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Helmerich & Payne, Inc.'}"
"{'key': 'rank', 'value': '892'}","{'key': 'revenues', 'value': '2031.00'}","{'key': 'industry', 'value': 'Transportation and Logistics'}","{'key': 'hqCity', 'value': 'Honolulu'}","{'key': 'hqState', 'value': 'HI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Alexander & Baldwin, Inc.'}"
"{'key': 'rank', 'value': '893'}","{'key': 'revenues', 'value': '2026.60'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'Reading'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'EnerSys Inc.'}"
"{'key': 'rank', 'value': '894'}","{'key': 'revenues', 'value': '2022.90'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqCity', 'value': 'Waltham'}","{'key': 'hqState', 'value': 'MA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'PerkinElmer, Inc.'}"
"{'key': 'rank', 'value': '895'}","{'key': 'revenues', 'value': '2018.50'}","{'key': 'industry', 'value': 'Tobacco'}","{'key': 'hqCity', 'value': 'Morrisville'}","{'key': 'hqState', 'value': 'NC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Alliance One International, Inc.'}"
"{'key': 'rank', 'value': '896'}","{'key': 'revenues', 'value': '2018.30'}","{'key': 'industry', 'value': 'Industrial Machinery'}","{'key': 'hqCity', 'value': 'Quincy'}","{'key': 'hqState', 'value': 'IL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Gardner Denver, Inc.'}"
"{'key': 'rank', 'value': '897'}","{'key': 'revenues', 'value': '2012.10'}","{'key': 'industry', 'value': 'Home Equipment, Furnishings'}","{'key': 'hqCity', 'value': 'Zeeland'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Herman Miller Incorporated'}"
"{'key': 'rank', 'value': '898'}","{'key': 'revenues', 'value': '2005.90'}","{'key': 'industry', 'value': 'Electronics, Electrical Equip.'}","{'key': 'hqCity', 'value': 'St. Louis'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Belden Inc.'}"
"{'key': 'rank', 'value': '899'}","{'key': 'revenues', 'value': '2004.50'}","{'key': 'industry', 'value': 'Semiconductors and Other Electronic Components'}","{'key': 'hqCity', 'value': 'St. Peters'}","{'key': 'hqState', 'value': 'MO'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'MEMC Electronic Materials, Inc.'}"
"{'key': 'rank', 'value': '900'}","{'key': 'revenues', 'value': '1984.00'}","{'key': 'industry', 'value': 'Chemicals'}","{'key': 'hqCity', 'value': 'Akron'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'A. Schulman Inc.'}"
"{'key': 'rank', 'value': '901'}","{'key': 'revenues', 'value': '1977.40'}","{'key': 'industry', 'value': 'Oil and Gas Equipment, Services'}","{'key': 'hqCity', 'value': 'Houston'}","{'key': 'hqState', 'value': 'TX'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Oceaneering International, Inc.'}"
"{'key': 'rank', 'value': '902'}","{'key': 'revenues', 'value': '1976.10'}","{'key': 'industry', 'value': 'Homebuilders'}","{'key': 'hqCity', 'value': 'Calabasas'}","{'key': 'hqState', 'value': 'CA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'The Ryland Group, Inc.'}"
"{'key': 'rank', 'value': '903'}","{'key': 'revenues', 'value': '1974.60'}","{'key': 'industry', 'value': 'Pharmaceuticals'}","{'key': 'hqCity', 'value': 'Frazer'}","{'key': 'hqState', 'value': 'PA'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Cephalon, Inc.'}"
"{'key': 'rank', 'value': '904'}","{'key': 'revenues', 'value': '1973.30'}","{'key': 'industry', 'value': 'Scientific,Photographic and Control Equipment'}","{'key': 'hqCity', 'value': 'Columbus'}","{'key': 'hqState', 'value': 'OH'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Mettler-Toledo International Inc.'}"
"{'key': 'rank', 'value': '854'}","{'key': 'revenues', 'value': '2175.50'}","{'key': 'industry', 'value': 'Wholesalers: Electronics and Office Equipment'}","{'key': 'hqCity', 'value': 'Greenville'}","{'key': 'hqState', 'value': 'SC'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'ScanSource, Inc.'}"
"{'key': 'rank', 'value': '855'}","{'key': 'revenues', 'value': '2165.60'}","{'key': 'industry', 'value': 'Trucking, Truck Leasing'}","{'key': 'hqCity', 'value': 'Omaha'}","{'key': 'hqState', 'value': 'NE'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Werner Enterprises, Inc.'}"
"{'key': 'rank', 'value': '856'}","{'key': 'revenues', 'value': '2165.20'}","{'key': 'industry', 'value': 'Motor Vehicles and Parts'}","{'key': 'hqCity', 'value': 'Northville'}","{'key': 'hqState', 'value': 'MI'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Hayes Lemmerz International, Inc.'}"
"{'key': 'rank', 'value': '857'}","{'key': 'revenues', 'value': '2161.80'}","{'key': 'industry', 'value': 'Household and Personal Products'}","{'key': 'hqCity', 'value': 'Orlando'}","{'key': 'hqState', 'value': 'FL'}","{'fieldMeta': {'title': 'Company', 'type': 'Text', 'importField': 'title', 'order': 'desc'}, 'key': 'title', 'value': 'Tupperware Brands Corporation'}"
